Participant_ID,Interface,Game_Number,FileName,CWrotations,CCWrotations,Thrusts,WorldWraps,FortressCollisions,fortressDestructions,shipDeaths,Total,Points,Velocity,Control,Speed,Bpnt,Bmis,WorldWrapper,delWorldWrapper,discrete_thrusts,discrete_CWrotations,discrete_CCWrotations,Constant_Accelerations,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,gamingComputer,hoursTwoWeeks,lastFiveGames,gamesSerious,Exclude,Sex_by_Interface,Gamer_by_Interface,questionnaire_score,cumulativeGameNumber,totalBonus
32,joy,3,032/p032-joy-3.gam,500,96,231,0,0,3,4,1521,-757,966,992,320,3,1,0,0,79,132,31,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,13,4
32,joy,4,032/p032-joy-4.gam,415,122,171,2,1,2,5,-107,-2366,1008,921,330,1,2,0,0,63,122,30,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,14,3
32,joy,5,032/p032-joy-5.gam,436,142,158,5,0,2,5,483,-1504,1092,805,90,2,2,1,1,57,122,28,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,15,4
32,joy,6,032/p032-joy-6.gam,570,235,295,3,4,1,9,-1647,-3352,728,927,50,1,0,0,0,78,123,57,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,16,1
32,joy,7,032/p032-joy-7.gam,452,107,154,2,0,5,3,780,-1618,1134,954,310,3,1,0,0,59,127,28,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,17,4
32,joy,8,032/p032-joy-8.gam,401,69,166,4,0,2,3,838,-1178,1050,756,210,3,1,0,0,59,108,19,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,18,4
32,joy,9,032/p032-joy-9.gam,398,127,145,3,1,3,5,844,-1718,1176,886,500,1,2,0,0,58,112,32,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_joystick,NA,2,19,3
32,key,1,032/p032-key-1.gam,537,386,565,26,1,0,4,-1349,-1166,154,-147,-190,1,1,0,0,120,107,67,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,1,2
32,key,10,032/p032-key-10.gam,484,140,211,3,0,4,4,973,-884,896,931,30,2,1,0,0,106,146,30,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,10,3
32,key,2,032/p032-key-2.gam,483,307,447,9,3,0,6,-1018,-1408,224,466,-300,1,2,0,0,171,119,71,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,2,3
32,key,3,032/p032-key-3.gam,675,419,508,11,3,0,8,-1100,-1826,196,600,-70,1,1,0,0,187,145,71,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,3,2
32,key,4,032/p032-key-4.gam,449,355,519,11,3,1,5,-1432,-1912,126,484,-130,1,0,0,0,176,95,81,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,4,1
32,key,5,032/p032-key-5.gam,549,298,365,11,1,1,5,-124,-1098,574,450,-50,1,0,0,0,157,156,63,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,5,1
32,key,6,032/p032-key-6.gam,534,199,322,5,0,3,4,1218,-255,630,693,150,4,0,0,0,129,139,47,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,6,4
32,key,7,032/p032-key-7.gam,417,159,260,4,0,2,4,473,-1067,714,736,90,1,0,0,0,115,133,32,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,7,1
32,key,8,032/p032-key-8.gam,435,84,250,0,4,4,4,1620,-726,1036,1060,250,0,0,0,0,118,160,21,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,8,0
32,key,9,032/p032-key-9.gam,405,29,145,0,0,5,4,2300,-388,1260,1088,340,0,1,0,0,83,166,14,0,Men,In-between,1,1,0,Yes,3,overwatch battlefield 4 fifa nhl nba,NA,1,Men_keyboard,NA,2,9,1
33,joy,1,033/p033-joy-1.gam,279,295,220,53,2,1,2,-3079,-732,-1162,-1165,-20,4,0,20,4,15,48,52,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,11,4
33,joy,10,033/p033-joy-10.gam,298,247,206,55,0,4,0,-1281,714,-1218,-1257,480,3,0,23,5,5,64,53,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,20,3
33,joy,2,033/p033-joy-2.gam,336,320,458,52,5,1,2,-2287,-236,-1162,-1109,220,4,0,17,3,29,37,50,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,12,4
33,joy,3,033/p033-joy-3.gam,304,267,325,55,0,3,2,-2507,-310,-1162,-1245,210,1,0,21,5,13,56,57,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,13,1
33,joy,4,033/p033-joy-4.gam,288,231,280,54,2,2,2,-2562,-246,-1204,-1192,80,2,0,20,3,9,48,48,1,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,14,2
33,joy,5,033/p033-joy-5.gam,250,269,217,58,2,1,2,-3002,-606,-1162,-1344,110,0,0,20,3,9,49,48,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,15,0
33,joy,6,033/p033-joy-6.gam,184,145,188,56,1,3,1,-1651,434,-1176,-1289,380,3,0,22,4,8,37,41,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,16,3
33,joy,7,033/p033-joy-7.gam,176,127,209,55,0,4,0,-1049,866,-1218,-1257,560,3,0,23,4,5,35,33,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,17,3
33,joy,8,033/p033-joy-8.gam,256,205,230,56,0,4,0,-1006,870,-1204,-1292,620,4,0,21,5,6,46,49,1,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,18,4
33,joy,9,033/p033-joy-9.gam,508,481,563,36,3,1,3,-1293,-452,-224,-567,-50,2,0,1,0,55,65,69,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_joystick,VGP_joystick,5,19,2
33,key,1,033/p033-key-1.gam,552,608,829,39,4,0,4,-3067,-1050,-924,-593,-500,0,0,1,1,82,90,57,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,1,0
33,key,10,033/p033-key-10.gam,158,114,233,55,0,2,2,-2729,-264,-1204,-1261,0,3,0,21,4,5,27,25,1,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,10,3
33,key,2,033/p033-key-2.gam,504,543,343,55,2,0,3,-3235,-840,-980,-1155,-260,1,1,6,2,34,55,53,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,2,2
33,key,3,033/p033-key-3.gam,145,261,61,59,2,0,2,-3857,-1186,-1190,-1331,-150,2,0,15,3,7,22,27,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,3,2
33,key,4,033/p033-key-4.gam,91,58,19,33,0,1,2,-1651,-890,-322,-479,40,2,0,15,4,4,25,18,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,4,2
33,key,5,033/p033-key-5.gam,173,243,145,39,3,1,3,-1692,-362,-546,-664,-120,4,0,6,1,40,35,36,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,5,4
33,key,6,033/p033-key-6.gam,93,73,51,53,1,2,1,-1960,100,-1176,-1164,280,2,0,21,4,10,24,19,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,6,2
33,key,7,033/p033-key-7.gam,144,122,416,56,0,2,2,-3446,-1078,-1190,-1248,70,2,0,19,4,16,34,32,2,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,7,2
33,key,8,033/p033-key-8.gam,294,365,451,44,3,1,3,-3499,-1476,-1036,-807,-180,2,0,11,2,37,49,49,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,8,2
33,key,9,033/p033-key-9.gam,278,328,210,55,1,3,1,-2280,-68,-1190,-1182,160,2,0,21,4,6,56,61,0,Men,VGP,1,0,0,No,10,"Battlefield 4, Assassin's Creed Syndicate, NBA 2k 17, Call of duty: Black Ops 3,Fifa 17","Fifa 17, NBA 2k 17, Battlefield 4, Call of Duty Black Ops 1 and 3, Fifa 16,",0,Men_keyboard,VGP_keyboard,5,9,2
34,joy,1,034/p034-joy-1.gam,721,504,631,27,2,0,7,-1827,-1516,-168,-163,20,2,0,1,0,84,92,64,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,1,2
34,joy,10,034/p034-joy-10.gam,347,249,185,17,1,1,6,-646,-1492,434,152,260,2,0,3,1,38,51,39,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,10,2
34,joy,2,034/p034-joy-2.gam,396,341,338,35,1,0,3,-1496,-718,-224,-534,-20,0,0,1,0,72,65,50,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,2,0
34,joy,3,034/p034-joy-3.gam,703,307,590,33,5,0,4,-2380,-1270,-616,-404,-90,1,0,4,2,63,78,46,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,3,1
34,joy,4,034/p034-joy-4.gam,598,316,291,51,4,0,3,-2265,-342,-532,-1061,-330,5,0,7,2,52,76,43,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,4,5
34,joy,5,034/p034-joy-5.gam,451,339,219,41,2,0,5,-1985,-1126,-280,-649,70,2,0,7,2,43,68,39,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,5,2
34,joy,6,034/p034-joy-6.gam,484,541,182,37,2,0,4,-1451,-624,-350,-577,100,5,0,7,2,35,81,53,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,6,5
34,joy,7,034/p034-joy-7.gam,397,310,254,25,1,0,6,-1340,-1724,504,-80,-40,3,0,2,1,59,54,43,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,7,3
34,joy,8,034/p034-joy-8.gam,385,322,176,34,3,1,5,-1533,-932,-42,-449,-110,3,0,3,1,38,52,41,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,8,3
34,joy,9,034/p034-joy-9.gam,368,178,187,10,3,0,5,441,-1270,980,411,320,2,0,0,0,50,65,33,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_joystick,VGP_joystick,3,9,2
34,key,1,034/p034-key-1.gam,371,160,151,4,0,2,4,1678,-324,1106,616,280,5,0,0,0,67,81,34,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,11,5
34,key,10,034/p034-key-10.gam,289,67,67,6,0,5,2,2222,14,1260,538,410,3,0,0,0,42,71,19,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,20,3
34,key,2,034/p034-key-2.gam,354,85,157,6,1,2,3,827,-946,1036,457,280,2,0,0,0,63,76,23,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,12,2
34,key,3,034/p034-key-3.gam,307,207,122,6,0,3,3,1770,-352,1204,458,460,1,0,0,0,56,60,38,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,13,1
34,key,4,034/p034-key-4.gam,278,107,93,5,0,4,3,2829,314,1260,525,730,3,0,0,0,52,71,26,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,14,3
34,key,5,034/p034-key-5.gam,304,52,82,2,0,4,3,2498,-34,1260,662,610,1,0,0,0,48,79,14,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,15,1
34,key,6,034/p034-key-6.gam,324,182,109,11,0,3,2,2173,296,1036,311,530,3,0,0,0,55,65,44,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,16,3
34,key,7,034/p034-key-7.gam,275,28,65,0,0,5,3,2832,256,1260,796,520,4,0,0,0,41,78,12,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,17,4
34,key,8,034/p034-key-8.gam,315,96,86,4,1,2,4,1888,-403,1218,583,490,4,0,0,0,52,82,24,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,18,4
34,key,9,034/p034-key-9.gam,292,119,76,5,0,3,2,2519,206,1246,517,550,4,0,1,1,39,72,35,0,Men,VGP,1,0,1,Yes,15,"Player Unknown Battleground, Modern Warfare Remastered, Overwatch, Black Ops 3, and Halo Wars 1.",Overwatch and Modern Warfare Remastered,0,Men_keyboard,VGP_keyboard,3,19,4
35,joy,1,035/p035-joy-1.gam,824,415,679,16,8,2,7,-1470,-1692,-14,316,-80,0,0,2,2,147,125,64,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,11,0
35,joy,10,035/p035-joy-10.gam,631,496,726,12,9,2,5,-1139,-1558,-112,531,0,0,0,0,0,154,142,95,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,20,0
35,joy,2,035/p035-joy-2.gam,729,369,735,12,13,1,5,-629,-1466,210,527,100,0,0,0,0,143,103,63,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,12,0
35,joy,3,035/p035-joy-3.gam,918,537,1158,15,15,0,5,-1894,-1172,-672,280,-330,2,0,0,0,151,142,76,1,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,13,2
35,joy,4,035/p035-joy-4.gam,528,241,412,19,2,4,4,267,-716,378,205,400,1,0,1,0,102,112,50,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,14,1
35,joy,5,035/p035-joy-5.gam,618,251,370,8,6,4,5,460,-1072,546,726,260,0,0,0,0,108,156,51,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,15,0
35,joy,6,035/p035-joy-6.gam,686,216,543,7,5,3,5,-121,-1619,420,738,340,0,0,1,1,121,154,50,1,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,16,0
35,joy,7,035/p035-joy-7.gam,611,407,559,13,5,2,3,-570,-1122,-84,456,180,0,0,2,1,117,130,75,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,17,0
35,joy,8,035/p035-joy-8.gam,391,306,305,35,5,2,4,-1655,-963,-392,-430,130,0,0,8,2,74,87,53,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,18,0
35,joy,9,035/p035-joy-9.gam,795,214,799,7,3,3,1,835,-161,-56,772,280,1,0,0,0,162,170,47,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_joystick,NA,4,19,1
35,key,1,035/p035-key-1.gam,679,310,759,21,5,0,5,-1826,-1474,-504,132,20,1,0,0,0,138,126,61,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,1,1
35,key,10,035/p035-key-10.gam,779,237,736,3,11,0,5,-752,-1790,126,932,-20,0,0,0,0,174,167,44,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,10,0
35,key,2,035/p035-key-2.gam,452,381,498,25,5,1,5,-2098,-1334,-518,-76,-170,0,0,1,0,92,91,79,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,2,0
35,key,3,035/p035-key-3.gam,732,243,828,9,3,1,2,-520,-408,-476,554,-190,0,0,0,1,143,131,61,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,3,0
35,key,4,035/p035-key-4.gam,573,317,588,8,3,0,3,-115,-770,70,605,-20,0,0,0,0,116,125,68,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,4,0
35,key,5,035/p035-key-5.gam,861,151,877,1,4,0,5,-771,-1250,-364,1073,-230,0,0,0,0,192,157,38,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,5,0
35,key,6,035/p035-key-6.gam,577,164,389,8,1,4,3,687,-352,378,651,10,0,0,0,0,96,127,45,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,6,0
35,key,7,035/p035-key-7.gam,541,177,374,5,7,3,6,744,-984,602,846,280,0,0,0,0,100,123,42,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,7,0
35,key,8,035/p035-key-8.gam,474,161,257,8,3,3,5,323,-1244,798,649,120,0,0,3,0,64,107,37,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,8,0
35,key,9,035/p035-key-9.gam,679,154,598,0,5,1,7,-447,-1854,252,1075,80,0,0,0,0,148,159,40,0,Men,In-between,1,1,0,Yes,8,"'-Overwatch
-Super Smash Bros
-NCAA Football 12
-Call of Duty: Black Ops
-Call of Duty: World at War",NA,1,Men_keyboard,NA,4,9,0
36,joy,1,036/p036-joy-1.gam,518,394,324,51,3,0,5,-4730,-2744,-504,-1032,-450,0,0,6,1,42,75,64,0,Men,In-between,1,0,1,Yes,0,"Counter Strike, Stardew Valley, Darkest Dungeon, sky rim, and GTA V","Counter Strike: Global Offence (CS:GO)
",1,Men_joystick,NA,5,1,0
36,joy,10,036/p036-joy-10.gam,324,330,132,20,1,1,4,-496,-1335,728,71,40,0,0,2,0,30,66,66,0,Men,In-between,1,0,1,Yes,0,"Counter Strike, Stardew Valley, Darkest Dungeon, sky rim, and GTA V","Counter Strike: Global Offence (CS:GO)
",1,Men_joystick,NA,5,10,0
36,joy,2,036/p036-joy-2.gam,449,357,406,33,3,0,7,-2852,-1828,-420,-374,-230,0,0,0,0,77,83,70,0,Men,In-between,1,0,1,Yes,0,"Counter Strike, Stardew Valley, Darkest Dungeon, sky rim, and GTA V","Counter Strike: Global Offence (CS:GO)
",1,Men_joystick,NA,5,2,0
36,joy,3,036/p036-joy-3.gam,391,414,284,32,4,0,7,-2846,-2330,-294,-332,110,0,0,2,0,67,72,68,0,Men,In-between,1,0,1,Yes,0,"Counter Strike, Stardew Valley, Darkest Dungeon, sky rim, and GTA V","Counter Strike: Global Offence (CS:GO)
",1,Men_joystick,NA,5,3,0
36,joy,4,036/p036-joy-4.gam,364,355,274,28,4,0,5,-1570,-1336,-56,-188,10,0,0,1,0,52,65,76,0,Men,In-between,1,0,1,Yes,0,"Counter Strike, Stardew Valley, Darkest Dungeon, sky rim, and GTA V","Counter Strike: Global Offence (CS:GO)
",1,Men_joystick,NA,5,4,0
